customer_id,treatment,contract_value_per_month,contract_duration_months,feature_usage_count,days_since_last_login,api_calls_30d,seats_purchased,seats_active,support_tickets,csat_score,industry,company_size,integrations_enabled,onboarding_completed,churned
B2B03983,0,499,28,23,0,235,10,7,0,90.71537945415707,Healthcare,51-200,5,1,0
B2B03984,0,199,17,29,1,99,5,4,0,89.1675135309211,Retail,201-1000,3,0,0
B2B03985,0,99,5,25,2,91,250,147,2,91.47510028714686,Healthcare,201-1000,4,0,0
B2B03986,0,999,14,24,4,50,250,239,2,77.91292918542459,Technology,201-1000,0,1,0
B2B03987,0,999,1,23,3,171,50,23,0,90.87769092612601,Retail,11-50,0,1,0
B2B03988,0,999,12,21,1,13,5,4,0,92.13044824158939,Healthcare,1000+,3,1,0
B2B03989,0,199,20,25,0,519,10,6,1,70.49605284878342,Finance,11-50,3,1,0
B2B03990,0,99,7,30,5,465,5,2,0,96.0299403044806,Finance,201-1000,1,1,0
B2B03991,0,99,19,36,1,4,50,46,0,77.80999833222408,Retail,1-10,1,1,0
B2B03992,0,499,16,27,7,1,25,20,1,92.61377196474373,Finance,11-50,1,0,0
B2B03993,0,499,17,20,5,242,10,6,1,79.32639666136816,Healthcare,11-50,1,1,0
B2B03994,0,99,12,23,3,320,5,3,2,80.49937648499879,Finance,201-1000,3,1,0
B2B03995,0,199,7,25,0,5,100,84,2,89.80598094122556,Finance,51-200,0,1,0
B2B03996,0,199,6,28,4,47,5,3,4,94.96652130478273,Retail,11-50,0,1,0
B2B03997,1,99,4,33,8,13,5,4,3,83.39414166004008,Retail,11-50,1,1,0
B2B03998,0,99,13,25,12,102,10,4,4,70.68257655677816,Retail,201-1000,2,1,0
B2B03999,1,99,27,36,0,183,25,13,2,88.97071510478416,Other,51-200,1,1,0
B2B04000,0,499,9,15,0,109,10,9,0,84.65971220740374,Other,1-10,1,1,0
B2B04001,0,999,5,30,1,37,10,4,0,82.22067761108721,Healthcare,201-1000,2,1,0
B2B04002,1,99,15,27,36,2841,5,4,1,69.0979519147311,Other,1-10,0,1,0
B2B04003,1,199,2,22,5,1500,25,22,4,83.3411835043101,Retail,11-50,2,0,0
B2B04004,0,4999,18,19,2,2854,10,6,3,68.3584581034578,Healthcare,1000+,1,1,0
B2B04005,1,199,10,33,2,1060,25,22,2,68.06258011908906,Other,1-10,2,0,0
B2B04006,0,999,5,25,5,293,100,81,1,62.371673705035136,Other,201-1000,2,1,0
B2B04007,0,999,7,32,0,371,250,197,0,63.3577823602252,Finance,11-50,2,1,0
B2B04008,0,1999,7,27,8,2382,25,14,3,77.24430244362478,Healthcare,1000+,3,1,0
B2B04009,0,499,16,30,27,118,100,92,1,64.95392138100736,Technology,1-10,1,1,0
B2B04010,0,99,15,17,6,192,25,16,3,97.33576164735894,Retail,11-50,2,1,0
B2B04011,0,499,5,24,0,56,10,4,0,82.83824847995008,Other,201-1000,2,1,0
B2B04012,0,99,18,31,3,11,5,4,1,84.78068309109429,Healthcare,51-200,2,0,0
B2B04013,0,99,1,32,8,0,5,2,0,78.498218198643,Technology,11-50,3,1,0
B2B04014,0,99,5,20,0,71,50,36,3,61.70192161365413,Finance,51-200,5,1,0
B2B04015,0,99,17,23,10,360,5,2,3,83.14297681409838,Other,1-10,0,1,0
B2B04016,0,99,9,17,7,18,10,9,3,91.58597878793393,Healthcare,1-10,0,1,0
B2B04017,0,99,21,21,0,328,5,4,1,77.9178932365596,Technology,11-50,1,0,0
B2B04018,0,1999,10,22,0,4007,25,21,0,86.3277790775626,Finance,1-10,2,1,0
B2B04019,0,499,3,26,7,1121,10,4,1,81.97703536152085,Finance,11-50,0,1,0
B2B04020,0,99,9,21,8,602,5,3,2,80.52617066815047,Retail,1-10,1,1,0
B2B04021,0,99,15,27,2,74,25,13,0,43.639992621789695,Technology,51-200,1,1,0
B2B04022,0,99,16,27,1,37,10,9,2,74.03997712689238,Technology,1000+,2,1,0
B2B04023,0,199,41,25,8,610,50,22,1,93.92271720565365,Technology,51-200,1,1,0
B2B04024,1,199,31,27,3,33,50,21,1,76.03780158006926,Technology,11-50,2,1,0
B2B04025,0,99,10,23,1,6,50,49,1,58.04824067034773,Healthcare,1000+,1,0,0
B2B04026,1,999,3,24,8,1437,25,15,0,88.42596548145593,Finance,1-10,1,1,0
B2B04027,0,199,20,32,0,69,5,2,3,79.91230473853237,Other,51-200,1,1,0
B2B04028,0,99,13,32,7,71,25,22,0,86.47935774381475,Retail,1000+,1,1,0
B2B04029,0,199,12,22,3,1196,5,3,1,89.5273035242374,Finance,11-50,2,1,0
B2B04030,0,499,17,20,0,1472,10,4,3,82.87963180947513,Technology,51-200,1,1,0
B2B04031,1,99,6,34,1,11,50,48,1,79.58582160284067,Other,11-50,7,1,0
B2B04032,0,199,19,28,4,47,5,4,3,85.77199219650957,Technology,11-50,1,1,0
B2B04033,0,999,4,25,8,355,5,2,1,72.0749453236627,Healthcare,11-50,4,1,0
B2B04034,0,4999,17,34,7,25,25,15,0,96.56757179661301,Retail,51-200,4,1,0
B2B04035,1,199,5,34,7,45,10,7,2,48.57417140861916,Other,1000+,2,1,0
B2B04036,0,1999,10,13,18,44,50,21,0,98.62846944541907,Retail,11-50,2,1,0
B2B04037,0,99,2,24,8,167,50,26,3,47.48610157524971,Healthcare,11-50,4,1,0
B2B04038,0,199,15,23,13,835,25,21,0,91.87901527217662,Finance,11-50,1,1,0
B2B04039,0,199,2,21,3,1384,10,8,0,93.76820409513108,Healthcare,201-1000,1,1,0
B2B04040,0,4999,9,27,7,1003,5,2,1,69.58518042232654,Finance,51-200,1,1,0
B2B04041,1,99,9,31,3,265,10,4,0,84.75627347183307,Retail,201-1000,2,0,0
B2B04042,0,199,6,25,9,593,250,228,0,73.50670173209602,Other,51-200,1,1,0
B2B04043,0,99,20,26,6,568,5,4,0,93.69391252478451,Technology,1-10,1,1,0
B2B04044,1,1999,21,23,5,9,5,2,0,92.6747502344563,Technology,201-1000,2,1,0
B2B04045,0,199,3,21,7,5345,25,17,1,86.53470009116705,Healthcare,51-200,3,0,0
B2B04046,0,499,5,21,15,21,10,8,6,90.80712472769724,Other,11-50,1,0,0
B2B04047,0,499,30,32,3,62,25,12,0,75.04626537722287,Retail,51-200,2,1,0
B2B04048,0,499,6,16,2,328,5,2,0,73.51117991306772,Retail,1-10,5,0,0
B2B04049,1,99,4,23,15,1155,50,47,2,82.12311943193178,Healthcare,201-1000,1,0,0
B2B04050,0,99,7,17,3,148,5,3,2,89.92030357575386,Healthcare,11-50,2,0,0
B2B04051,0,199,12,24,1,352,100,64,1,95.95004969767957,Finance,51-200,4,0,0
B2B04052,0,999,7,30,8,120,25,18,0,77.97344469320146,Other,201-1000,4,1,0
B2B04053,1,1999,6,29,0,1613,10,5,0,70.45659135999274,Retail,11-50,2,1,0
B2B04054,1,99,3,35,0,144,10,6,2,94.09549272357518,Technology,201-1000,1,1,0
B2B04055,0,1999,15,25,5,25997,5,3,4,78.7031013363984,Finance,51-200,3,0,0
B2B04056,0,199,18,19,0,21,10,4,5,83.49235259443661,Retail,11-50,1,1,1
B2B04057,1,99,13,28,3,8,100,68,1,63.01118777563601,Finance,51-200,3,1,0
B2B04058,0,99,4,20,12,191,10,6,1,63.95087037005478,Healthcare,11-50,0,1,0
B2B04059,0,99,7,18,3,956,50,48,0,96.0991706812857,Other,1000+,0,1,0
B2B04060,0,199,25,29,3,459,10,8,1,66.82007687691073,Finance,201-1000,2,1,0
B2B04061,1,4999,39,28,7,174,10,9,2,54.143048189452124,Finance,11-50,1,1,0
B2B04062,1,199,2,31,12,23,5,2,0,84.90754623892617,Other,1-10,0,1,0
B2B04063,1,199,8,29,5,1,5,3,0,72.00223473033599,Technology,201-1000,0,0,0
B2B04064,1,199,23,30,1,40,5,3,2,62.361290403695016,Technology,51-200,5,1,0
B2B04065,0,199,3,23,4,128,25,21,3,60.04299695132557,Other,51-200,1,1,0
B2B04066,0,499,12,39,0,344,5,3,2,54.88960822459058,Other,51-200,5,1,0
B2B04067,0,199,9,29,2,1784,50,48,3,74.21490911462017,Retail,1-10,1,1,0
B2B04068,0,199,19,33,0,203,10,4,6,80.60475261277928,Finance,11-50,7,1,0
B2B04069,1,199,7,26,7,22,25,19,1,88.52004282205488,Finance,51-200,1,1,0
B2B04070,0,99,7,22,2,31,5,2,0,95.9408630107253,Finance,1000+,3,1,0
B2B04071,0,99,36,29,17,2808,5,4,4,82.5137203649008,Healthcare,11-50,5,1,0
B2B04072,1,499,5,21,14,47,25,20,0,85.41485867562177,Other,1-10,1,1,0
B2B04073,0,199,23,22,3,50,50,38,0,67.85142938956513,Other,201-1000,0,1,0
B2B04074,1,199,13,19,2,2885,50,38,0,90.13809374181511,Finance,11-50,3,1,0
B2B04075,0,99,12,28,6,203,5,4,2,89.38185113129934,Other,11-50,1,1,1
B2B04076,0,99,2,34,1,49,25,13,0,80.49337983881159,Technology,1-10,4,0,0
B2B04077,0,499,12,23,13,531,5,4,5,77.19821065962495,Retail,1-10,2,1,0
B2B04078,0,999,2,34,2,165,25,10,3,98.05990219774299,Other,201-1000,1,1,0
B2B04079,0,99,26,18,3,115,25,20,3,55.9089255977928,Other,1-10,0,1,0
B2B04080,0,499,3,21,8,17,50,49,0,80.15707912315189,Healthcare,51-200,4,0,0
B2B04081,1,199,6,30,4,635,25,11,3,80.50703744026025,Other,1-10,5,1,0
B2B04082,1,99,1,29,9,13743,5,3,1,80.43442512596283,Technology,51-200,5,1,0
B2B04083,0,99,27,25,4,0,5,4,3,96.86890739849316,Technology,11-50,3,1,0
B2B04084,0,499,4,24,9,279,50,38,1,92.56826093107748,Retail,1-10,3,1,0
B2B04085,0,999,18,29,3,1450,50,21,0,94.14865945213934,Healthcare,1000+,0,1,0
B2B04086,0,99,1,26,0,356,10,7,2,80.46171166821546,Finance,1000+,4,1,0
B2B04087,1,99,7,17,1,22,50,40,2,28.69469812237753,Retail,51-200,4,0,0
B2B04088,0,99,9,23,4,435,5,2,3,94.03027679818481,Retail,51-200,1,1,0
B2B04089,0,99,18,20,11,487,10,7,1,97.29526907905527,Finance,1-10,2,0,1
B2B04090,0,999,3,26,0,493,250,201,0,73.57937615422945,Technology,11-50,3,1,0
B2B04091,0,4999,35,22,4,429,5,2,4,73.9819554809334,Technology,1-10,3,0,0
B2B04092,0,199,14,21,7,2376,25,10,1,83.7645671385548,Finance,201-1000,3,1,0
B2B04093,1,199,13,28,1,9898,5,2,0,96.80960039744835,Technology,11-50,3,1,0
B2B04094,0,1999,25,27,7,2327,5,3,0,93.22001658013156,Other,51-200,0,1,0
B2B04095,1,999,1,22,6,15,5,4,4,88.666638769305,Technology,11-50,1,0,0
B2B04096,0,499,6,29,15,641,10,6,5,92.96625519395508,Technology,1-10,0,0,0
B2B04097,0,99,2,33,10,12,5,4,0,72.22795966814607,Other,1000+,3,1,0
B2B04098,0,4999,1,26,4,4412,5,4,6,78.22769243742897,Finance,11-50,4,0,0
B2B04099,1,199,14,13,1,310,5,2,3,79.43321871492024,Finance,11-50,4,1,0
B2B04100,0,499,17,20,1,47,10,5,1,91.04364084596827,Other,1-10,3,0,0
B2B04101,0,499,18,25,0,245,25,16,1,69.87178505300523,Other,1000+,2,1,0
B2B04102,0,199,2,25,3,101,50,29,0,86.92626038215306,Finance,1-10,1,1,0
B2B04103,0,999,5,25,0,0,5,2,0,53.56580340809784,Other,11-50,3,1,0
B2B04104,1,199,14,26,9,379,100,54,0,86.38676919418131,Retail,1000+,1,0,0
B2B04105,0,99,4,25,4,85,10,8,1,46.65225798958127,Finance,11-50,2,0,0
B2B04106,1,199,15,27,7,169,50,26,0,84.46620690259716,Finance,51-200,1,1,0
B2B04107,0,999,1,18,0,346,50,22,1,83.65188473935646,Technology,11-50,1,1,0
B2B04108,0,999,43,17,29,177,5,2,1,83.58325322960364,Other,51-200,2,1,0
B2B04109,0,199,4,29,8,90,10,8,1,81.18728715978104,Technology,201-1000,1,0,0
B2B04110,0,1999,9,20,17,27604,5,3,3,86.25296924804732,Finance,1-10,1,1,0
B2B04111,0,99,2,24,0,278,5,3,3,71.62250786791996,Technology,11-50,1,1,0
B2B04112,0,199,16,36,1,18,100,55,3,86.41997325666335,Retail,11-50,5,1,0
B2B04113,0,199,12,23,0,13,5,3,0,90.16237212429832,Other,1000+,1,1,0
B2B04114,1,499,5,24,0,323,25,18,2,80.38614765964127,Retail,11-50,2,0,0
B2B04115,0,99,5,16,3,1893,50,28,1,59.25094282941479,Retail,11-50,2,1,0
B2B04116,1,99,2,33,5,3269,5,3,2,51.21143900746583,Retail,51-200,3,1,0
B2B04117,0,99,17,22,6,518,250,126,2,91.39553464861193,Finance,1000+,5,0,0
B2B04118,0,1999,10,37,6,12,50,42,4,67.08860960430918,Other,51-200,1,1,0
B2B04119,0,99,4,21,3,15,5,2,2,86.01860510703459,Retail,201-1000,1,1,0
B2B04120,0,1999,22,30,3,394,100,93,0,86.98025999061812,Retail,201-1000,2,1,0
B2B04121,0,1999,21,24,10,111,5,3,0,79.14064067514983,Retail,201-1000,3,0,0
B2B04122,0,99,3,30,2,1193,250,181,0,94.69464877695987,Finance,11-50,1,1,0
B2B04123,0,499,12,19,3,2014,10,5,0,87.45743134965645,Healthcare,1-10,3,1,0
B2B04124,1,1999,23,23,0,77,250,164,4,81.20122298313564,Healthcare,51-200,3,0,0
B2B04125,0,999,15,25,26,240,5,4,6,44.37246886787759,Retail,201-1000,0,1,0
B2B04126,0,199,2,24,3,9,5,4,3,77.3095021604287,Technology,201-1000,3,0,0
B2B04127,0,4999,23,21,8,769,250,170,0,62.63991255910393,Technology,11-50,2,1,0
B2B04128,0,499,4,28,11,146,10,5,0,87.16482614850425,Retail,51-200,1,1,0
B2B04129,0,199,3,26,1,53,100,78,3,80.3580502040613,Healthcare,11-50,0,1,0
B2B04130,0,499,23,30,0,94,25,22,0,77.84626072261622,Other,1000+,0,1,0
B2B04131,0,99,9,26,1,63,100,71,3,80.16023369021845,Healthcare,1-10,4,1,0
B2B04132,0,999,26,21,10,10,5,3,1,83.95152386494037,Other,11-50,1,0,0
B2B04133,1,499,7,20,2,9,5,3,1,89.23728493131141,Healthcare,1-10,3,1,0
B2B04134,0,99,28,24,6,33,5,3,2,85.14953188146025,Healthcare,1000+,1,1,1
B2B04135,0,199,17,29,13,19258,5,2,6,85.54354270242267,Technology,1000+,2,1,0
B2B04136,0,1999,3,33,0,13,5,4,1,70.94375298903444,Finance,1000+,0,1,0
B2B04137,0,499,8,25,6,113,5,4,1,73.78831770411811,Other,51-200,0,1,0
B2B04138,0,499,12,27,6,205,5,3,1,61.507705750249485,Finance,1000+,0,1,0
B2B04139,1,999,14,26,1,140,10,8,2,73.97760413457219,Healthcare,11-50,4,1,0
B2B04140,0,999,8,22,15,439,5,4,0,47.992052846842185,Other,51-200,0,0,0
B2B04141,1,499,9,18,14,54,5,4,0,97.87620967401355,Retail,11-50,3,1,0
B2B04142,0,99,14,21,2,267,25,16,2,84.01072522418396,Other,1-10,2,1,0
B2B04143,0,999,32,13,4,292,5,4,0,82.40567458138901,Retail,1-10,2,1,0
B2B04144,1,999,17,23,16,390,100,80,0,66.32435279308145,Finance,11-50,2,1,0
B2B04145,1,199,8,26,8,23,100,62,2,70.380651611179,Finance,11-50,3,1,0
B2B04146,0,199,4,21,1,11,5,2,2,87.52356146020959,Healthcare,11-50,2,1,0
B2B04147,0,999,3,31,20,434,5,2,4,86.32293252439234,Healthcare,1-10,2,1,0
B2B04148,0,499,1,29,2,414,100,52,1,73.24256083807612,Retail,201-1000,4,0,0
B2B04149,0,99,12,24,3,64,10,8,2,80.07835303648316,Retail,11-50,3,1,0
B2B04150,0,999,11,25,1,188,10,5,1,77.66093324656403,Other,51-200,4,1,0
B2B04151,1,499,15,23,5,836,10,7,2,76.20324749317066,Technology,11-50,2,0,0
B2B04152,0,199,3,29,18,127,10,7,2,92.59446736709386,Other,51-200,1,1,0
B2B04153,0,199,8,24,2,12,5,3,3,74.4612705609245,Other,51-200,1,1,0
B2B04154,1,99,13,34,15,147,10,8,0,85.38874535115653,Healthcare,51-200,2,1,0
B2B04155,0,99,28,24,5,71,5,4,1,63.61929318377012,Retail,201-1000,2,0,0
B2B04156,0,4999,9,27,5,1071,5,2,0,80.61457349654813,Retail,11-50,3,0,0
B2B04157,0,199,24,33,5,9,50,24,2,85.23353468155946,Technology,1000+,7,1,0
B2B04158,0,499,8,22,1,82,50,24,0,79.05344761075162,Technology,11-50,3,1,0
B2B04159,1,499,1,27,2,3,25,21,2,67.38572945014266,Technology,1-10,2,1,0
B2B04160,0,199,22,23,13,32,10,8,1,80.08480083409204,Healthcare,51-200,1,1,0
B2B04161,0,199,15,28,3,743,5,3,0,64.95215476370055,Healthcare,51-200,1,1,0
B2B04162,1,199,9,29,0,4841,5,4,5,81.61575332989472,Other,1-10,3,1,1
B2B04163,0,99,9,24,3,65,25,11,3,73.20872400456847,Other,1000+,5,0,0
B2B04164,0,99,6,32,3,27,5,3,1,91.87555134930257,Other,1-10,2,0,0
B2B04165,0,199,8,23,24,11,5,2,4,89.3586676287437,Finance,51-200,2,1,0
B2B04166,0,499,17,20,7,736,25,15,4,92.673963155111,Other,11-50,0,1,0
B2B04167,0,99,3,20,5,168,50,44,0,54.431178787511016,Finance,1-10,0,1,0
B2B04168,0,199,13,26,40,858,10,4,2,78.80957800028634,Finance,11-50,1,1,0
B2B04169,0,99,10,23,15,47,10,8,2,75.02307100117582,Healthcare,1000+,1,1,0
B2B04170,1,199,18,20,25,796,5,2,0,62.46347686837325,Technology,1000+,3,1,0
B2B04171,1,199,9,33,1,57,5,4,0,92.8189279843378,Retail,11-50,2,0,0
B2B04172,0,999,6,23,1,1167,10,4,0,94.14898118653865,Other,11-50,2,0,0
B2B04173,1,999,7,27,4,3,5,4,0,82.57604109294667,Retail,51-200,1,1,0
B2B04174,0,999,41,26,7,14,5,3,2,68.49926916392879,Healthcare,1000+,0,1,0
B2B04175,0,1999,10,19,4,205,100,97,0,91.93574582542362,Healthcare,51-200,3,1,0
B2B04176,0,199,2,25,2,4215,25,11,1,80.60961562530416,Healthcare,11-50,3,1,0
B2B04177,0,99,16,32,1,1388,5,4,1,74.17419019166594,Other,51-200,1,1,0
B2B04178,0,999,7,22,11,920,10,9,3,96.07703692760361,Other,11-50,1,1,1
B2B04179,0,199,10,24,7,196,50,45,1,85.57279334309615,Technology,11-50,1,1,0
B2B04180,0,1999,31,33,2,2127,250,232,0,92.4372856312066,Other,51-200,1,1,1
B2B04181,0,99,1,35,8,6,10,5,3,97.42412737898431,Healthcare,201-1000,1,0,0
B2B04182,0,99,19,27,15,1,5,4,0,75.0047060189327,Other,1-10,1,1,0
B2B04183,0,999,18,25,0,4,5,3,2,68.10550502457568,Finance,11-50,2,1,0
B2B04184,1,199,27,20,3,148,10,6,1,85.51853129609664,Other,51-200,3,1,0
B2B04185,0,999,31,23,13,795,5,4,1,66.2248742019749,Finance,11-50,0,1,0
B2B04186,0,199,10,29,1,594,100,41,0,78.15176132533418,Other,51-200,1,0,0
B2B04187,1,499,5,27,7,541,5,4,4,56.481966785417605,Retail,51-200,5,0,0
B2B04188,0,1999,16,31,9,1812,5,3,0,73.61925546014713,Technology,11-50,5,1,0
B2B04189,0,99,7,21,0,91,5,4,3,83.76123873393352,Healthcare,1000+,2,0,0
B2B04190,0,99,12,28,6,34,5,2,0,94.62291482448485,Finance,11-50,4,0,0
B2B04191,0,499,37,25,12,8,10,7,0,70.74128002773801,Technology,1-10,1,1,0
B2B04192,0,499,41,27,2,92,5,3,0,33.073420231262254,Technology,201-1000,2,1,0
B2B04193,0,499,12,28,10,253,5,3,2,56.897464298422484,Other,201-1000,1,0,0
B2B04194,0,199,30,26,2,107,10,8,4,91.96506766208908,Other,51-200,5,0,0
B2B04195,0,499,12,22,4,298,5,2,3,87.3098580673904,Technology,11-50,5,1,0
B2B04196,0,99,1,31,1,16,5,4,3,84.93176804844278,Healthcare,201-1000,0,1,0
B2B04197,0,99,17,26,0,20,10,8,2,90.84975113537588,Technology,11-50,1,1,0
B2B04198,0,199,1,30,6,155,10,9,0,77.99086587261115,Retail,1-10,3,0,0
B2B04199,1,99,8,30,6,341,10,6,1,79.50127276871456,Finance,1-10,2,1,0
B2B04200,0,99,2,22,6,170,5,3,2,65.50533059597726,Retail,1-10,1,1,0
B2B04201,0,199,25,22,0,623,25,10,1,56.03231820530071,Retail,1-10,0,1,0
B2B04202,0,99,7,37,7,24,50,32,3,61.60755675114533,Finance,201-1000,1,1,0
B2B04203,0,499,11,24,0,180,5,3,2,76.21103073931435,Healthcare,51-200,5,1,0
B2B04204,0,199,6,20,7,14748,100,53,0,54.035296281749666,Healthcare,1-10,3,0,0
B2B04205,0,499,11,24,33,46,5,4,2,74.07726467930587,Technology,1000+,0,1,0
B2B04206,0,499,20,27,5,3048,5,3,5,77.58508529851545,Finance,11-50,4,1,0
B2B04207,0,99,13,39,2,925,5,4,3,49.3091172373979,Healthcare,11-50,0,1,0
B2B04208,0,99,10,37,11,11,5,4,0,67.0148172817027,Other,1-10,4,1,0
B2B04209,0,999,35,28,12,353,5,2,0,90.52131163118096,Other,201-1000,2,1,0
B2B04210,0,199,33,22,4,47,100,57,1,57.31169032753943,Technology,51-200,2,1,0
B2B04211,0,999,21,23,0,34,10,8,0,83.75074268801686,Other,11-50,2,1,0
B2B04212,0,199,13,30,6,7494,5,4,2,78.34944235129078,Healthcare,1-10,1,1,0
B2B04213,0,1999,7,27,1,8,50,46,2,71.13300954042806,Technology,11-50,0,1,0
B2B04214,0,999,2,25,6,405,50,48,1,88.89825781525857,Other,1-10,1,1,0
B2B04215,0,1999,8,29,10,27,10,6,0,86.0449495804726,Technology,11-50,3,0,0
B2B04216,0,499,17,23,1,6,5,2,2,68.99464564773012,Other,1-10,4,0,0
B2B04217,1,1999,34,24,0,3,10,9,5,94.2204038418966,Technology,51-200,1,0,0
B2B04218,0,199,23,30,1,3521,50,32,0,83.10513646735583,Healthcare,11-50,2,1,0
B2B04219,0,499,8,25,4,334,50,32,3,70.90945653314238,Finance,11-50,3,0,0
B2B04220,0,99,13,21,21,1,50,24,4,45.32248698336229,Retail,1-10,4,1,0
B2B04221,0,999,22,21,10,202,5,3,0,34.42149676949073,Other,51-200,2,1,0
B2B04222,0,99,12,27,15,747,5,3,1,72.74311639793233,Healthcare,1-10,1,1,0
B2B04223,0,199,14,29,33,1111,50,48,0,69.39176574615712,Finance,1000+,0,1,0
B2B04224,0,499,9,27,0,2288,50,39,2,88.87747260038469,Retail,11-50,4,0,0
B2B04225,0,499,15,29,1,3,5,4,0,76.08827846153345,Other,11-50,4,1,0
B2B04226,0,499,9,15,10,252,50,26,1,61.74000465370557,Other,11-50,3,1,0
B2B04227,0,4999,2,26,7,178,100,98,0,89.43202704372291,Healthcare,11-50,0,0,0
B2B04228,0,999,9,31,0,18,5,3,6,91.83428992475434,Technology,1-10,3,1,0
B2B04229,0,199,13,25,4,3,10,4,6,91.90360612763678,Other,51-200,2,1,0
B2B04230,0,199,23,35,3,14,5,3,2,84.91297896516825,Finance,11-50,2,1,0
B2B04231,1,199,13,33,0,756,5,3,0,61.783173098118326,Retail,1-10,1,1,0
B2B04232,1,999,27,21,14,178,5,4,0,65.39005455038723,Other,11-50,4,0,0
B2B04233,1,99,20,38,0,27,25,19,1,88.29842975966943,Healthcare,201-1000,2,0,0
B2B04234,0,99,9,33,0,572,50,45,0,86.72092213153311,Retail,11-50,0,1,0
B2B04235,0,99,7,23,2,1474,5,4,1,88.56727634604069,Healthcare,11-50,3,0,0
B2B04236,1,199,14,28,11,11,100,42,2,61.20974729476386,Healthcare,11-50,3,0,0
B2B04237,1,199,7,27,16,270,5,3,2,74.33841131710885,Technology,51-200,1,1,0
B2B04238,0,99,24,29,1,528,25,20,0,98.01989177581493,Finance,51-200,1,1,0
B2B04239,0,499,2,24,28,56,250,121,3,66.60447106707477,Other,1000+,0,0,0
B2B04240,1,199,15,23,0,3023,10,7,0,96.52513415465947,Finance,1-10,5,1,0
B2B04241,0,499,13,22,0,15,10,7,1,77.71208020674658,Healthcare,51-200,3,1,0
B2B04242,0,199,13,22,14,13,10,8,2,84.72160236213192,Technology,1-10,3,1,0
B2B04243,1,199,12,22,2,75597,25,10,2,69.47928746769735,Other,1000+,2,1,0
B2B04244,0,99,21,27,0,659,50,25,0,78.01676723240895,Other,11-50,0,1,0
B2B04245,0,499,10,29,13,5,25,17,2,76.14407906668275,Other,1000+,1,1,0
B2B04246,0,499,22,34,16,36,100,85,1,88.03180321023109,Finance,1-10,1,1,0
B2B04247,1,499,18,24,5,486,10,7,0,80.15120948964027,Other,11-50,4,0,0
B2B04248,0,499,9,16,8,70,5,4,2,89.9732811350725,Retail,1-10,1,1,0
B2B04249,0,99,5,23,3,61,5,2,0,56.57082508964201,Finance,201-1000,2,1,1
B2B04250,0,999,19,22,4,37,10,5,0,80.75099048237412,Finance,51-200,0,1,0
B2B04251,0,99,47,25,1,63,250,109,3,70.0039707589109,Finance,1-10,2,1,0
B2B04252,1,999,6,15,3,1,5,2,5,64.47421679482567,Retail,11-50,1,1,0
B2B04253,0,499,23,38,11,417,5,2,0,77.20589102028747,Healthcare,11-50,2,0,1
B2B04254,0,499,32,23,15,3211,10,8,1,85.95406012833274,Retail,11-50,2,0,0
B2B04255,0,499,30,23,0,205,5,2,0,29.093275631262188,Technology,51-200,1,1,0
B2B04256,0,199,14,29,10,19,50,45,3,44.625771075852334,Healthcare,11-50,3,1,0
B2B04257,0,999,7,22,3,7,10,7,1,85.02001449525702,Other,1-10,3,1,0
B2B04258,0,199,9,14,4,3253,5,2,3,60.366775375060925,Healthcare,11-50,5,1,0
B2B04259,0,999,8,24,50,15,250,106,0,85.74192551719993,Retail,51-200,0,1,0
B2B04260,0,4999,18,32,1,168,25,17,3,83.37529888488002,Finance,201-1000,3,1,0
B2B04261,0,4999,9,28,4,14491,5,2,3,67.5147789349574,Retail,201-1000,2,1,0
B2B04262,0,99,18,27,5,118,5,2,0,88.62294353361825,Retail,1-10,0,1,0
B2B04263,1,999,10,25,0,0,10,6,1,90.830856192757,Retail,1000+,3,1,0
B2B04264,0,99,13,25,1,397,5,2,3,81.35902995756798,Healthcare,201-1000,3,1,0
B2B04265,0,199,2,25,9,1250,10,4,3,67.71969907544697,Technology,11-50,1,1,0
B2B04266,0,1999,3,32,8,10,10,7,0,75.81484319158517,Other,1000+,2,1,0
B2B04267,0,199,15,33,5,1030,10,8,2,98.28301475759115,Retail,51-200,3,1,0
B2B04268,0,99,18,25,5,6413,5,4,4,76.74530145332972,Other,11-50,5,1,0
B2B04269,0,999,10,29,13,18,100,63,5,92.57094314193624,Finance,1-10,2,0,1
B2B04270,0,499,9,18,0,1697,50,20,0,80.58809667032347,Retail,51-200,0,0,0
B2B04271,0,99,1,22,1,751,25,19,2,94.79899597450428,Finance,1000+,5,1,0
B2B04272,0,99,9,23,1,456,10,7,6,73.46903678571013,Other,1-10,2,1,0
B2B04273,1,199,34,20,7,185,100,41,4,93.05950804434526,Healthcare,11-50,1,1,0
B2B04274,0,999,1,26,14,479,100,86,4,62.54984395400055,Other,1-10,2,0,0
B2B04275,0,199,13,31,6,25,10,6,0,82.0671114183707,Technology,11-50,1,1,0
B2B04276,1,499,16,20,10,190,25,14,2,62.13235228636695,Other,51-200,3,0,0
B2B04277,0,999,10,21,2,60,10,4,2,45.099380208077896,Finance,51-200,2,1,0
B2B04278,1,1999,11,26,4,67,5,2,1,84.55923672793067,Finance,1-10,4,1,0
B2B04279,0,999,8,21,1,80,10,6,0,67.45913085365017,Technology,51-200,0,1,0
B2B04280,0,499,10,24,6,27,10,4,1,79.15814369255223,Other,1-10,3,0,0
