mens,womens,recency,history,zip_code,newbie,channel,visit,conversion,spend
0,1,1,77.25630987646777,Rural,0,Web,0,0,0.0
1,0,4,118.9869095443249,Rural,0,Multichannel,0,0,0.0
0,1,2,199.18472559963217,Urban,0,Multichannel,0,0,0.0
1,0,1,43.31323144007878,Suburban,0,Web,0,0,0.0
0,0,5,49.79103792092989,Suburban,0,Phone,0,0,0.0
0,0,4,353.5102519803274,Suburban,0,Web,0,0,0.0
0,0,11,142.41249781724028,Suburban,1,Web,0,0,0.0
0,0,12,263.68483840949085,Urban,0,Phone,0,0,0.0
1,0,9,668.7955891067198,Suburban,0,Multichannel,1,0,0.0
0,0,1,149.56901330198946,Urban,0,Web,0,0,0.0
0,1,9,342.9157356148331,Suburban,0,Web,0,0,0.0
1,0,2,56.53253394631925,Suburban,0,Multichannel,1,0,0.0
0,1,4,147.65109431285651,Suburban,0,Web,0,0,0.0
0,0,2,31.153970543838923,Suburban,0,Web,0,0,0.0
0,1,1,10.0,Suburban,0,Multichannel,1,0,0.0
0,1,5,29.722507690953794,Suburban,0,Multichannel,0,0,0.0
0,0,1,41.91344171716242,Rural,0,Web,0,0,0.0
1,0,4,411.33640001502346,Suburban,0,Phone,0,0,0.0
0,0,1,961.6767400273977,Suburban,0,Web,0,0,0.0
0,0,10,176.1037927500354,Suburban,1,Multichannel,0,0,0.0
1,0,12,394.16026627073126,Urban,0,Web,0,0,0.0
0,0,11,274.50558084881493,Rural,0,Phone,1,0,0.0
0,1,1,236.13787608474038,Suburban,1,Web,0,0,0.0
0,1,3,178.01243344747704,Suburban,0,Phone,0,0,0.0
0,0,9,553.6769181349688,Urban,0,Phone,0,0,0.0
1,0,11,228.83400417649094,Urban,0,Web,0,0,0.0
0,1,12,105.7420977191661,Rural,0,Web,0,0,0.0
0,0,11,129.4156003066771,Urban,1,Multichannel,0,0,0.0
0,0,2,43.01989869579151,Suburban,1,Web,0,0,0.0
0,0,3,33.984021849793315,Urban,0,Web,0,0,0.0
1,0,2,159.6270098042589,Suburban,0,Web,0,0,0.0
1,0,9,47.733867392849966,Urban,1,Multichannel,0,0,0.0
1,0,9,156.1661553258001,Urban,0,Web,0,0,0.0
0,1,12,17.837071219538487,Suburban,0,Web,0,0,0.0
0,1,9,282.6848791933947,Suburban,0,Web,0,0,0.0
0,0,2,49.02906883306115,Suburban,0,Multichannel,0,0,0.0
0,1,1,150.58904077987435,Suburban,0,Web,0,0,0.0
1,0,1,160.75095732261843,Rural,1,Web,0,0,0.0
1,0,10,319.7408130071365,Urban,0,Web,0,0,0.0
0,1,11,143.8923745049302,Urban,0,Web,0,0,0.0
0,0,1,221.8406099610748,Urban,0,Web,0,0,0.0
1,0,12,23.506946608472337,Urban,0,Phone,0,0,0.0
0,1,11,131.27061305297912,Rural,0,Web,1,0,0.0
1,0,3,237.84709853168007,Urban,1,Web,0,0,0.0
0,0,3,134.56248866832004,Suburban,0,Web,1,1,67.01136291295839
0,0,3,10.0,Urban,0,Web,1,1,83.83396374669587
0,0,3,60.512046574081,Rural,0,Web,1,1,70.58883308560586
0,1,1,1025.7210361621912,Urban,0,Web,0,0,0.0
0,0,2,15.376161055628788,Suburban,1,Multichannel,0,0,0.0
0,0,11,78.27458794471892,Suburban,0,Phone,0,0,0.0
1,0,3,291.7709008389067,Suburban,1,Multichannel,0,0,0.0
0,0,2,368.5247183634256,Urban,0,Web,1,0,0.0
0,0,1,569.8235372926741,Suburban,0,Web,1,0,0.0
0,0,10,422.6478619888223,Suburban,0,Web,0,0,0.0
0,1,4,114.61539987236223,Suburban,0,Multichannel,0,0,0.0
0,1,12,92.20510388612118,Rural,0,Phone,0,0,0.0
0,1,6,16.617353451846746,Urban,0,Web,0,0,0.0
1,0,2,172.52424850849874,Urban,0,Multichannel,0,0,0.0
0,0,7,430.47281619422125,Rural,0,Web,0,0,0.0
0,1,1,53.41997783344735,Suburban,0,Web,0,0,0.0
0,0,4,409.6226499516706,Suburban,0,Multichannel,0,0,0.0
0,1,2,42.737589022886844,Urban,0,Web,0,0,0.0
0,1,12,174.6343480515521,Suburban,0,Multichannel,1,0,0.0
0,0,12,53.64437926454353,Urban,0,Multichannel,0,0,0.0
0,1,7,30.107217179628393,Suburban,0,Web,0,0,0.0
0,0,3,360.9571201454647,Urban,0,Multichannel,0,0,0.0
0,1,8,90.64119676367156,Urban,0,Phone,0,0,0.0
1,0,8,630.4695947580044,Urban,0,Web,0,0,0.0
1,0,10,119.58439958159019,Rural,0,Multichannel,0,0,0.0
0,0,2,26.08546302730404,Suburban,1,Web,0,0,0.0
1,0,12,160.02168848509783,Urban,0,Multichannel,0,0,0.0
0,1,1,132.22962408058638,Urban,0,Web,1,0,0.0
0,1,5,803.7117566915248,Suburban,0,Phone,0,0,0.0
0,1,2,261.5217131814462,Suburban,1,Multichannel,0,0,0.0
0,1,1,145.95608491522123,Suburban,0,Multichannel,0,0,0.0
0,1,8,3242.663316920136,Rural,0,Multichannel,0,0,0.0
1,0,10,456.1015415581747,Urban,1,Multichannel,0,0,0.0
1,0,12,55.97139717239845,Suburban,0,Web,0,0,0.0
0,1,6,193.56268629247964,Urban,0,Web,0,0,0.0
0,1,4,127.27028894426881,Suburban,0,Web,0,0,0.0
0,0,1,24.742609924044462,Suburban,1,Web,0,0,0.0
0,1,4,203.83680197420347,Suburban,0,Web,0,0,0.0
0,1,2,284.3862670050684,Suburban,0,Multichannel,1,0,0.0
0,1,5,41.46766673363958,Urban,0,Phone,1,0,0.0
0,0,11,185.94479854572114,Rural,0,Multichannel,0,0,0.0
0,0,4,75.51868735933871,Urban,0,Multichannel,0,0,0.0
1,0,3,66.96602033672076,Urban,0,Phone,1,0,0.0
1,0,7,17.04398726449883,Suburban,0,Phone,0,0,0.0
0,1,3,48.025362693451854,Suburban,0,Multichannel,0,0,0.0
0,0,1,350.41869560554176,Urban,0,Multichannel,0,0,0.0
0,1,7,88.4858625826865,Suburban,1,Web,0,0,0.0
0,1,4,273.9813439197757,Suburban,0,Phone,1,1,41.812626291252265
0,0,2,105.42714891762677,Suburban,0,Phone,0,0,0.0
1,0,1,144.32100404058326,Suburban,0,Web,0,0,0.0
0,0,4,1116.7878056299971,Rural,0,Phone,0,0,0.0
1,0,1,233.39896109084745,Suburban,0,Web,1,1,10.0
1,0,4,49.62434981378934,Suburban,0,Web,1,0,0.0
1,0,7,43.910961835571676,Suburban,0,Web,0,0,0.0
0,1,3,220.89632583609148,Urban,0,Multichannel,0,0,0.0
0,1,1,1050.2418969386852,Suburban,0,Multichannel,0,0,0.0
1,0,3,49.67006216519413,Urban,0,Web,0,0,0.0
1,0,11,363.7240131038808,Urban,0,Multichannel,0,0,0.0
0,1,9,62.66899851081059,Suburban,0,Web,0,0,0.0
0,1,3,523.9264260828802,Urban,0,Phone,0,0,0.0
1,0,1,61.70570465794973,Suburban,0,Phone,0,0,0.0
0,0,9,125.9655569269089,Urban,1,Multichannel,0,0,0.0
0,1,3,55.94369272609182,Suburban,0,Web,0,0,0.0
1,0,12,16.272303045725074,Rural,0,Multichannel,0,0,0.0
0,0,11,546.9671571014653,Rural,0,Multichannel,0,0,0.0
0,0,11,177.64280422972726,Suburban,0,Phone,0,0,0.0
0,1,4,65.90074820690991,Rural,0,Web,0,0,0.0
0,1,4,229.7665871005126,Suburban,0,Web,0,0,0.0
1,0,2,452.75193364040155,Rural,0,Web,0,0,0.0
1,0,4,95.71905801636086,Rural,0,Web,0,0,0.0
0,1,12,76.26796366642019,Suburban,0,Web,0,0,0.0
0,1,9,462.89672333122314,Rural,0,Web,1,0,0.0
0,0,3,79.7634576016831,Suburban,0,Web,1,1,10.152856412229074
0,0,5,109.94025590794253,Suburban,0,Web,0,0,0.0
1,0,5,513.1180915008342,Suburban,0,Phone,0,0,0.0
0,0,2,215.80502146116638,Suburban,1,Web,0,0,0.0
1,0,11,67.8276639729725,Suburban,0,Multichannel,0,0,0.0
0,1,2,603.7931770851541,Urban,0,Phone,1,0,0.0
0,1,6,10.972920991190271,Suburban,0,Multichannel,1,1,37.34730175391654
1,0,5,536.6365168745591,Urban,0,Phone,0,0,0.0
0,0,3,1387.22302980251,Rural,0,Web,0,0,0.0
0,1,3,255.84971156611948,Rural,0,Multichannel,0,0,0.0
0,0,2,97.53160618232009,Suburban,0,Multichannel,1,0,0.0
0,1,1,99.89033245661405,Suburban,1,Multichannel,0,0,0.0
0,0,12,462.62467211162993,Suburban,0,Web,0,0,0.0
0,1,11,186.0570112405339,Suburban,0,Web,0,0,0.0
1,0,4,81.62832591291252,Urban,0,Multichannel,0,0,0.0
0,0,11,85.39901030660185,Suburban,0,Web,0,0,0.0
0,0,1,51.70274302970322,Suburban,0,Phone,1,0,0.0
0,1,1,169.1137787633675,Suburban,1,Multichannel,0,0,0.0
0,0,1,32.03637059655384,Suburban,0,Multichannel,0,0,0.0
1,0,5,24.346934868754456,Rural,0,Web,1,0,0.0
0,1,10,106.24369752413706,Urban,0,Web,0,0,0.0
0,0,12,75.2281102832222,Suburban,0,Phone,0,0,0.0
1,0,4,765.397384322945,Suburban,0,Web,1,1,26.26827500426892
0,1,6,221.65829878308634,Urban,0,Phone,0,0,0.0
1,0,2,144.7827902489251,Suburban,1,Phone,0,0,0.0
1,0,2,37.03248338913997,Urban,0,Phone,0,0,0.0
0,0,3,47.98893955526489,Urban,0,Web,0,0,0.0
1,0,11,745.2295886127539,Urban,1,Multichannel,0,0,0.0
0,1,6,192.07792573279082,Urban,1,Phone,0,0,0.0
1,0,5,94.1672753863736,Rural,0,Web,0,0,0.0
0,0,1,1934.6039637089727,Rural,0,Multichannel,0,0,0.0
0,1,3,462.900531437883,Suburban,0,Multichannel,0,0,0.0
1,0,1,157.84679617125448,Suburban,0,Web,0,0,0.0
1,0,1,134.7904838708307,Urban,1,Multichannel,0,0,0.0
1,0,7,715.0619225972727,Suburban,1,Web,0,0,0.0
1,0,2,195.09189246259325,Rural,0,Multichannel,1,1,28.244468993901513
0,1,7,22.883336758753774,Rural,0,Multichannel,1,0,0.0
1,0,3,21.642907183900167,Urban,0,Multichannel,1,0,0.0
0,1,11,35.63525895469239,Urban,0,Multichannel,0,0,0.0
0,0,2,182.07548129962964,Urban,0,Multichannel,0,0,0.0
0,1,5,372.9497544516829,Urban,0,Web,1,0,0.0
0,1,2,155.0537532779723,Suburban,0,Web,0,0,0.0
0,1,3,2230.4830533430286,Suburban,0,Web,0,0,0.0
1,0,2,388.09254774036174,Suburban,1,Web,0,0,0.0
1,0,5,468.23308882907565,Suburban,0,Web,0,0,0.0
1,0,2,211.30494324577808,Urban,0,Phone,0,0,0.0
1,0,10,176.72335777820646,Suburban,1,Web,1,0,0.0
0,0,5,108.58682260532879,Suburban,1,Web,1,0,0.0
1,0,8,453.0278573248125,Suburban,0,Multichannel,0,0,0.0
0,1,12,711.4072700511208,Suburban,0,Multichannel,0,0,0.0
0,0,7,35.538197100513315,Suburban,0,Web,0,0,0.0
0,0,5,52.34966908573322,Suburban,0,Multichannel,0,0,0.0
1,0,11,17.493898069981046,Urban,0,Multichannel,1,0,0.0
0,0,1,869.8290831125104,Rural,0,Web,0,0,0.0
0,1,2,46.08234159040089,Suburban,0,Phone,0,0,0.0
1,0,9,1799.9372385958773,Urban,0,Multichannel,0,0,0.0
0,1,4,331.5107030775019,Rural,0,Web,0,0,0.0
0,0,1,157.43077611646592,Urban,0,Multichannel,0,0,0.0
0,0,10,103.66193959494063,Suburban,0,Phone,0,0,0.0
1,0,11,21.695162062372734,Suburban,0,Web,0,0,0.0
0,1,2,46.702999510885085,Suburban,0,Multichannel,1,0,0.0
0,1,6,361.0513011212498,Rural,0,Phone,0,0,0.0
1,0,2,501.93237994717595,Urban,0,Web,0,0,0.0
0,1,3,121.33743134112987,Urban,1,Web,0,0,0.0
0,0,1,55.06241527260652,Suburban,0,Web,0,0,0.0
0,0,3,52.3876955944051,Suburban,0,Phone,0,0,0.0
1,0,6,451.49605600893636,Urban,0,Phone,0,0,0.0
0,1,11,56.30207296714262,Suburban,0,Web,0,0,0.0
0,1,12,212.45991868040946,Suburban,0,Web,0,0,0.0
0,0,5,187.21442124427458,Urban,0,Web,0,0,0.0
1,0,9,43.97365726031335,Urban,0,Web,1,0,0.0
0,0,3,18.06357139933995,Suburban,0,Multichannel,0,0,0.0
1,0,10,561.7773749725114,Suburban,0,Multichannel,0,0,0.0
1,0,2,595.3988659873564,Urban,0,Web,0,0,0.0
1,0,4,127.69749823054963,Rural,0,Multichannel,0,0,0.0
1,0,8,208.59277133404342,Urban,1,Web,0,0,0.0
0,0,5,96.04006219518666,Rural,0,Web,0,0,0.0
0,0,8,1615.117273244649,Suburban,0,Multichannel,0,0,0.0
1,0,9,108.70550915147602,Suburban,0,Multichannel,0,0,0.0
0,1,8,16.671287060885188,Urban,0,Multichannel,0,0,0.0
0,1,12,38.41263444469263,Rural,0,Multichannel,0,0,0.0
0,1,1,87.91528145966936,Urban,0,Multichannel,0,0,0.0
0,1,1,211.67160786760653,Suburban,1,Web,0,0,0.0
0,1,1,82.91965535429263,Urban,0,Phone,0,0,0.0
0,1,5,127.98018829666195,Urban,1,Phone,0,0,0.0
0,0,6,486.5329014448772,Rural,0,Web,0,0,0.0
0,1,4,269.3466052384243,Rural,1,Web,0,0,0.0
0,1,11,95.75330209285136,Suburban,0,Web,0,0,0.0
0,1,6,75.15453481927793,Rural,0,Web,0,0,0.0
1,0,7,190.43789434021343,Urban,0,Phone,0,0,0.0
0,0,1,158.6812487171098,Urban,0,Web,0,0,0.0
1,0,2,13.61084488736357,Suburban,0,Phone,0,0,0.0
0,0,6,81.32678396678506,Rural,1,Multichannel,0,0,0.0
0,0,4,84.54999494053585,Rural,0,Multichannel,0,0,0.0
0,1,4,198.27144174603362,Urban,0,Web,0,0,0.0
0,1,2,204.35018164130543,Suburban,0,Phone,0,0,0.0
0,0,11,251.83825742826377,Urban,0,Multichannel,0,0,0.0
0,1,12,98.36293952481346,Suburban,0,Web,0,0,0.0
0,1,1,236.56314041863266,Urban,1,Web,0,0,0.0
0,0,12,435.7503537154392,Rural,0,Phone,0,0,0.0
0,1,8,118.88921825847342,Suburban,1,Phone,0,0,0.0
1,0,5,180.49179221571512,Urban,1,Phone,0,0,0.0
0,0,3,45.02597926950909,Urban,1,Multichannel,0,0,0.0
0,1,1,130.17145004858534,Rural,0,Web,0,0,0.0
0,0,2,856.4091640717456,Suburban,0,Phone,0,0,0.0
1,0,5,150.15499943393473,Suburban,0,Phone,0,0,0.0
0,1,12,351.42755565085014,Urban,0,Web,0,0,0.0
0,0,11,73.05070418983833,Urban,1,Web,0,0,0.0
0,1,1,249.12696313284025,Urban,0,Web,0,0,0.0
0,0,6,1216.3269432872983,Suburban,0,Multichannel,0,0,0.0
1,0,8,513.4814432635155,Suburban,0,Multichannel,0,0,0.0
0,1,10,765.1508515925129,Urban,0,Web,0,0,0.0
0,1,8,216.60816812135198,Suburban,0,Multichannel,0,0,0.0
1,0,12,717.75339667035,Urban,0,Web,0,0,0.0
0,0,2,332.58184428124554,Suburban,1,Phone,0,0,0.0
0,0,7,171.97967604626473,Suburban,1,Phone,0,0,0.0
0,1,3,12.643997905388085,Suburban,0,Web,0,0,0.0
0,0,6,422.98756511470873,Rural,1,Multichannel,1,0,0.0
0,1,12,171.57452619431646,Suburban,1,Multichannel,0,0,0.0
0,1,10,107.19776342013132,Suburban,0,Multichannel,0,0,0.0
0,1,1,138.84535569349703,Suburban,0,Multichannel,0,0,0.0
0,1,6,97.03678313338142,Suburban,0,Phone,0,0,0.0
1,0,4,295.83544738909734,Urban,1,Web,0,0,0.0
0,0,11,17.457800055269907,Suburban,0,Multichannel,0,0,0.0
1,0,4,26.54137958769233,Rural,0,Multichannel,1,1,38.03525643329053
0,0,11,131.6335751490989,Suburban,0,Web,0,0,0.0
0,0,9,41.806909993452436,Suburban,0,Multichannel,0,0,0.0
0,0,10,11.34285847937341,Rural,0,Web,0,0,0.0
0,0,1,185.65183214279287,Rural,0,Multichannel,0,0,0.0
0,1,3,457.67013143258646,Suburban,0,Multichannel,1,0,0.0
0,1,4,267.840598776022,Suburban,1,Multichannel,0,0,0.0
1,0,11,194.04476640213707,Urban,1,Phone,0,0,0.0
1,0,3,250.9690408944322,Rural,0,Web,0,0,0.0
0,1,2,134.78347526314036,Rural,0,Web,0,0,0.0
1,0,4,379.6005977255297,Rural,0,Web,0,0,0.0
0,1,7,546.140630470249,Suburban,1,Web,0,0,0.0
0,1,4,174.23366864632928,Suburban,0,Web,0,0,0.0
1,0,7,17.141952602385125,Urban,1,Multichannel,0,0,0.0
0,0,1,247.53081748247453,Suburban,0,Web,0,0,0.0
0,1,7,336.10094471501924,Urban,1,Multichannel,0,0,0.0
1,0,4,724.8387232229541,Urban,0,Web,0,0,0.0
0,0,4,1587.0196510062483,Urban,0,Phone,0,0,0.0
0,1,7,150.16981243259733,Suburban,0,Multichannel,0,0,0.0
1,0,6,753.8286903573546,Suburban,0,Web,0,0,0.0
0,1,11,451.53635429230474,Rural,1,Web,0,0,0.0
0,0,11,350.17602020667726,Urban,0,Web,0,0,0.0
0,0,9,259.091941228464,Rural,0,Phone,0,0,0.0
1,0,11,1028.7098159924974,Urban,0,Web,0,0,0.0
0,1,2,241.8463376309845,Urban,0,Multichannel,0,0,0.0
0,0,12,886.4895080849038,Rural,0,Web,0,0,0.0
0,1,2,110.33465927173545,Rural,0,Phone,0,0,0.0
0,1,9,823.9385013349184,Suburban,0,Web,1,0,0.0
0,1,11,174.6893475811969,Urban,1,Multichannel,0,0,0.0
0,1,8,71.53741251486876,Suburban,0,Phone,0,0,0.0
0,1,5,117.20725225701517,Rural,0,Web,0,0,0.0
0,1,12,345.6230748582274,Suburban,1,Web,1,0,0.0
0,1,10,156.19144333989888,Suburban,0,Phone,0,0,0.0
1,0,4,53.69240425811888,Suburban,0,Phone,0,0,0.0
0,0,10,26.103774099560255,Suburban,0,Multichannel,0,0,0.0
1,0,4,10.0,Urban,0,Web,1,0,0.0
0,1,2,21.337685391050346,Rural,0,Phone,1,1,15.110211864239712
0,0,5,292.385016343172,Rural,0,Phone,0,0,0.0
0,0,5,209.5057918491793,Suburban,0,Web,1,0,0.0
1,0,5,277.79444388485314,Suburban,0,Web,1,1,11.541242016805363
0,0,2,36.13515952408446,Urban,0,Web,0,0,0.0
0,0,6,32.651080267230476,Rural,0,Web,0,0,0.0
1,0,5,174.2801848313244,Suburban,0,Multichannel,0,0,0.0
0,1,12,338.18804124409303,Suburban,0,Multichannel,1,0,0.0
1,0,7,32.449191019740574,Urban,0,Web,0,0,0.0
0,1,5,93.25654872488455,Suburban,1,Multichannel,0,0,0.0
1,0,11,110.85169747052754,Urban,0,Multichannel,0,0,0.0
0,0,4,298.128426324154,Suburban,0,Phone,1,0,0.0
0,0,1,3573.040201530537,Suburban,0,Multichannel,1,1,34.847806085804635
0,1,3,978.1110769727572,Suburban,0,Multichannel,0,0,0.0
0,0,2,69.1900530947453,Suburban,0,Multichannel,1,0,0.0
1,0,8,84.80157168888948,Suburban,0,Web,0,0,0.0
0,0,9,75.20992167792303,Suburban,0,Multichannel,0,0,0.0
0,1,2,398.2754312915448,Suburban,1,Phone,0,0,0.0
1,0,7,114.1282167698054,Suburban,0,Web,0,0,0.0
0,1,7,2232.2651174446028,Urban,0,Phone,0,0,0.0
1,0,8,646.7730344584107,Urban,1,Multichannel,0,0,0.0
0,1,11,204.6361285802887,Suburban,1,Web,0,0,0.0
0,1,4,96.01693702404033,Rural,0,Web,0,0,0.0
0,0,7,86.7662042051159,Rural,0,Web,0,0,0.0
0,0,12,35.56058669428769,Suburban,1,Web,0,0,0.0
1,0,1,25.32272582981316,Urban,0,Web,0,0,0.0
0,0,12,222.34917492774443,Urban,0,Phone,0,0,0.0
0,0,8,123.33369342948518,Urban,1,Web,1,1,136.47281297700485
0,1,5,59.05091948164551,Rural,1,Web,0,0,0.0
0,1,10,305.82440007104725,Urban,0,Multichannel,0,0,0.0
0,0,6,425.19903050327616,Urban,0,Multichannel,1,0,0.0
0,1,4,68.02965294469921,Urban,1,Web,0,0,0.0
1,0,11,3516.739638189951,Suburban,1,Multichannel,0,0,0.0
0,0,8,240.4413529349272,Suburban,1,Phone,0,0,0.0
0,0,11,78.49442304927433,Rural,0,Web,0,0,0.0
0,0,1,44.14182283855283,Suburban,0,Web,0,0,0.0
0,0,4,1345.796480069187,Suburban,0,Multichannel,1,0,0.0
1,0,2,83.61680697133632,Suburban,0,Phone,1,0,0.0
0,0,2,130.541605934146,Urban,0,Multichannel,0,0,0.0
0,1,6,201.74441028661363,Suburban,1,Web,1,0,0.0
1,0,1,225.4263511227975,Urban,0,Web,1,0,0.0
0,0,8,372.09025690545315,Rural,1,Multichannel,0,0,0.0
1,0,1,85.22901656534263,Suburban,1,Web,0,0,0.0
0,1,1,801.5905953454032,Suburban,0,Multichannel,0,0,0.0
0,1,6,698.0057451469963,Rural,0,Multichannel,1,0,0.0
0,1,7,29.95724100499804,Rural,0,Phone,0,0,0.0
0,0,11,59.48325363998376,Suburban,1,Web,0,0,0.0
1,0,12,71.19104419544257,Suburban,0,Web,0,0,0.0
1,0,4,236.86810960989166,Suburban,0,Phone,0,0,0.0
1,0,12,31.115536194879837,Rural,0,Phone,0,0,0.0
0,1,4,134.55589306611927,Suburban,0,Web,1,1,24.639113708390212
0,1,5,13.931066254572944,Suburban,0,Web,1,0,0.0
0,1,5,474.29788301402897,Suburban,0,Multichannel,0,0,0.0
1,0,1,152.24349055581072,Rural,0,Web,0,0,0.0
0,1,2,19.87555910235828,Urban,0,Web,0,0,0.0
1,0,1,40.90355404757458,Urban,0,Web,0,0,0.0
0,0,6,2302.4464348056063,Urban,0,Phone,0,0,0.0
0,0,10,40.69472625358175,Rural,1,Web,0,0,0.0
0,0,4,10.0,Suburban,0,Web,0,0,0.0
0,1,11,124.18769475624693,Urban,0,Multichannel,0,0,0.0
0,1,8,45.072474000720625,Rural,0,Multichannel,0,0,0.0
0,1,4,335.64041778952804,Suburban,0,Web,0,0,0.0
1,0,8,65.21165838337058,Suburban,0,Phone,0,0,0.0
0,1,11,67.33180636912722,Rural,0,Web,0,0,0.0
0,1,2,89.16896952706499,Suburban,1,Phone,0,0,0.0
1,0,9,71.86008933029166,Suburban,0,Multichannel,0,0,0.0
0,0,4,50.25010201159783,Urban,0,Multichannel,0,0,0.0
0,1,12,266.1068243404322,Urban,0,Multichannel,1,0,0.0
1,0,3,465.77744569395173,Suburban,1,Multichannel,0,0,0.0
1,0,3,345.8840541565733,Suburban,0,Web,0,0,0.0
1,0,2,258.63064272220413,Suburban,1,Multichannel,0,0,0.0
0,1,11,492.1170480604164,Suburban,1,Multichannel,0,0,0.0
1,0,11,169.07515441058584,Suburban,0,Phone,0,0,0.0
1,0,11,175.22541625365523,Rural,0,Web,0,0,0.0
0,1,4,28.16616662931475,Urban,0,Phone,0,0,0.0
0,0,2,162.4173482454949,Urban,0,Web,0,0,0.0
1,0,1,977.1909714590644,Suburban,1,Multichannel,1,1,48.03299525187077
0,0,3,20.612341045575278,Rural,0,Multichannel,1,0,0.0
0,0,4,128.74275053901948,Suburban,0,Web,1,1,33.19301706019579
1,0,3,77.10813308028489,Rural,1,Web,1,0,0.0
1,0,5,222.2899823763404,Suburban,1,Web,1,1,20.908503103905584
1,0,4,578.1826057194586,Suburban,0,Web,0,0,0.0
0,0,11,2649.6263650793194,Suburban,0,Phone,0,0,0.0
0,1,11,116.19530783266565,Suburban,0,Web,0,0,0.0
0,1,1,78.77496212866807,Rural,0,Web,0,0,0.0
1,0,12,92.71442390211583,Urban,0,Web,0,0,0.0
1,0,10,328.6328861702797,Urban,0,Web,0,0,0.0
0,0,9,155.44524321711685,Suburban,0,Web,0,0,0.0
1,0,11,880.0185139793886,Suburban,0,Multichannel,1,0,0.0
1,0,5,233.90326563441738,Suburban,0,Web,0,0,0.0
0,1,3,318.20510240819476,Suburban,0,Web,0,0,0.0
0,0,5,639.1085895398104,Suburban,0,Multichannel,0,0,0.0
1,0,1,149.51047457078894,Urban,1,Web,0,0,0.0
0,1,11,166.99601122100123,Suburban,0,Web,0,0,0.0
0,0,6,30.54834557410948,Urban,0,Web,0,0,0.0
0,1,7,272.63474815555037,Suburban,0,Multichannel,1,0,0.0
0,0,4,137.4723897908021,Suburban,0,Web,0,0,0.0
0,0,11,31.043669949879636,Rural,0,Multichannel,0,0,0.0
0,1,3,143.18240913802296,Suburban,0,Web,0,0,0.0
0,0,12,100.74729908640228,Urban,1,Phone,0,0,0.0
1,0,4,222.63760752801744,Suburban,0,Web,0,0,0.0
0,1,4,164.60832389813172,Suburban,0,Web,0,0,0.0
1,0,3,73.65840552273677,Rural,0,Multichannel,0,0,0.0
0,1,4,174.02316418991168,Rural,0,Multichannel,0,0,0.0
0,0,1,49.51947140512299,Urban,0,Web,1,0,0.0
0,0,3,59.28381818343294,Suburban,0,Web,0,0,0.0
0,0,5,26.43248425384296,Suburban,0,Phone,0,0,0.0
0,1,2,30.793000394832113,Urban,0,Multichannel,0,0,0.0
0,0,11,14.785382106487884,Rural,0,Web,0,0,0.0
0,0,8,221.56202608446233,Suburban,0,Multichannel,0,0,0.0
0,0,6,206.7968811127948,Suburban,0,Web,0,0,0.0
1,0,5,114.80533922281042,Suburban,0,Web,0,0,0.0
0,0,4,124.90346920073027,Urban,0,Multichannel,0,0,0.0
1,0,11,880.7945416925993,Urban,1,Web,0,0,0.0
0,1,12,264.1409587054445,Urban,1,Web,0,0,0.0
0,0,10,235.34765946271494,Suburban,0,Phone,0,0,0.0
0,1,9,156.7822731418854,Rural,1,Multichannel,0,0,0.0
0,0,11,68.60640088378548,Suburban,0,Web,0,0,0.0
0,1,1,35.833004274105356,Suburban,0,Web,0,0,0.0
0,0,1,59.748968916217464,Suburban,0,Multichannel,0,0,0.0
0,0,5,370.7965868259789,Rural,0,Phone,0,0,0.0
0,1,2,120.89036067665494,Suburban,0,Multichannel,0,0,0.0
0,0,6,20.610719785954227,Urban,1,Web,1,0,0.0
1,0,11,441.30301204715977,Suburban,0,Web,0,0,0.0
0,0,1,34.39253567202306,Suburban,0,Web,0,0,0.0
1,0,9,333.88292488455517,Urban,0,Web,0,0,0.0
1,0,1,155.60408807052087,Urban,1,Web,0,0,0.0
0,0,7,60.333882175874045,Suburban,0,Phone,0,0,0.0
0,0,12,25.607499778534084,Urban,0,Web,0,0,0.0
0,1,2,286.1862719500795,Rural,1,Phone,0,0,0.0
0,0,11,1537.737204646898,Suburban,1,Web,0,0,0.0
0,0,8,183.99327319162737,Suburban,0,Web,0,0,0.0
1,0,8,793.2284963785436,Suburban,1,Phone,0,0,0.0
0,0,12,185.45863385911022,Suburban,0,Phone,0,0,0.0
0,0,7,141.53411835916467,Rural,0,Web,0,0,0.0
0,1,3,31.45687565482893,Suburban,0,Multichannel,0,0,0.0
0,0,8,10.230368801200669,Urban,0,Multichannel,0,0,0.0
0,1,9,11.08649175793298,Suburban,1,Multichannel,0,0,0.0
0,1,12,168.78400442964622,Urban,0,Web,0,0,0.0
1,0,1,218.2719049587494,Suburban,0,Web,0,0,0.0
0,0,11,4024.26824987763,Rural,0,Multichannel,0,0,0.0
0,1,10,14.056241200159889,Rural,0,Multichannel,0,0,0.0
0,0,1,19.76321715815481,Suburban,0,Web,0,0,0.0
0,1,11,85.60132848510571,Rural,0,Web,0,0,0.0
0,1,1,111.05799528080175,Suburban,0,Web,0,0,0.0
1,0,4,141.57870137072308,Urban,0,Web,0,0,0.0
0,0,1,272.7720903795114,Rural,0,Web,0,0,0.0
1,0,4,469.844538608332,Urban,0,Multichannel,0,0,0.0
0,0,4,208.52452210838456,Suburban,1,Phone,0,0,0.0
0,1,1,180.3435387168646,Suburban,1,Multichannel,0,0,0.0
